School dimensions,,,,,,,,,,,,,,,School-level measures,,,,,,,,,,,,,,,,,College-going measures,,,,,,,,
School year,School name,Merged school name,School Type,District,County,Location,Latitude,Longitude,Mailing Address,Open or closed,Year opened,Year closed,Low grade,High grade,Enrollment,Classroom teachers,Average classroom teacher salary,Average classroom teacher age,Teachers with master's degrees or higher,Teachers with doctorates,Share with Master's or greater,Average years of classroom teacher experience,Students eligible for free or reduced-price lunch,Share of students eligible for free or reduced-price lunch,Share special ed enrollment,Special ed enrollment,Grade 9-12 enrollment,Dropouts,Annual dropout rate,Graduation rate,Graduates (MDOE figures),College enrollees,"Graduates (National Clearinghouse, for college-going rate)",College-going rate,College enrollees in 2-year program,College enrollees in 4-year program,College enrolleees at in-state schools,College enrollees at out-of-state schools,College enrollees at private schools,College enrollees at public schools
2008-09,Indian Township School,Indian Township School,Indian Education,Indian Township,Washington County,Indian Township,45.2123365,-67.6314101,"13 School Drive Peter Dana Point Princeton, ME 04668",Open,,,Pre-K,8,114,14,"$45,211 ",46,0,,0.00%,12,95,83.30%,15.80%,18,,,,,,,,,,,,,,
2008-09,Isle au Haut Rural School,Isle au Haut Rural School,Public,Isle Au Haut Public Schools,Knox County,Isle Au Haut,44.0595196,-68.6078574,"PO Box 56B Isle Au Haut, ME 04645",Open,,,KG,8,8,3,"$50,960 ",56,3,,100.00%,25.3,,,,,,,,,,,,,,,,,,
2008-09,Islesboro Central School,Islesboro Central School,Public,Islesboro Public Schools,Waldo County,Islesboro,44.2938855,-68.9085778,"PO Box 118 Islesboro, ME 04848",Open,,,KG,12,86,14,"$46,623 ",51,5,,35.70%,16.2,10,11.60%,14.00%,12,34,,,,,7,10,70.00%,0,7,3,4,4,3
2008-09,Jack Memorial School,Jack Memorial School,Public,RSU 06/MSAD 06,York County,Buxton,43.6808644,-70.5821595,"290 Parker Farm Road Buxton, ME 04093",Closed,1951,2011,,,187,14,"$44,350 ",47,4,,28.60%,19.6,76,40.60%,16.60%,31,,,,,,,,,,,,,,
2008-09,James F. Doughty School,James F. Doughty School,Public,Bangor Public Schools,Penobscot County,Bangor,44.7974288,-68.7840064,"143 Fifth Street Bangor, ME 04401",Open,,,6,8,426,30,"$56,758 ",48,18,,60.00%,20.2,238,55.90%,15.00%,64,,,,,,,,,,,,,,
2008-09,James H Bean School,James H Bean School,Public,RSU 18,Kennebec County,Sidney,44.4449448,-69.7407592,"2896 Middle Road Sidney, ME 04330",Open,,,Pre-K,5,362,23,"$44,639 ",39,9,,39.10%,13.3,106,29.30%,11.90%,43,,,,,,,,,,,,,,
2008-09,James Otis Kaler Elementary School,James Otis Kaler Elementary School,Public,South Portland Public Schools,Cumberland County,South Portland,43.6287838,-70.2688731,"165 South Kelsey Street South Portland, ME 04106",Open,,,Pre-K,5,225,14,"$48,480 ",42,5,,35.70%,12.9,109,48.40%,19.60%,44,,,,,,,,,,,,,,
2008-09,Jameson Elementary School,Jameson Elementary School,Public,RSU 23,York County,Old Orchard Beach,43.5127469,-70.3946915,"20 Jameson Hill Road Old Orchard Beach, ME 04064",Open,,,Pre-K,2,248,21,"$48,226 ",43,7,,33.30%,15.4,111,44.80%,16.50%,41,,,,,,,,,,,,,,
2008-09,Jay Middle School,Jay Middle School & Spruce Mountain Middle School,Public,RSU 73,Franklin County,Jay,44.4940657,-70.1990824,"23 Community Drive Jay, ME 04239",Closed,1970,2013,,,217,21,"$51,970 ",46,3,,14.30%,20.7,113,52.10%,17.10%,37,,,,,,,,,,,,,,
2008-09,Jefferson Village School,Jefferson Village School,Public,Jefferson Public Schools,Lincoln County,Jefferson,44.204096,-69.4546748,"48 Washington Road Jefferson, ME 04348",Open,,,KG,8,198,18,"$46,871 ",50,10,,55.60%,18.4,85,42.90%,20.20%,40,,,,,,,,,,,,,,
2008-09,John Bapst Memorial High School,John Bapst Memorial High School,Private - 60% Publicly Funded,John Bapst Memorial High School,Penobscot County,Bangor,44.8053283,-68.7685523,"100 Broadway Bangor, ME 04401",Open,,,9,12,466,36,$0 ,47,17,2,47.20%,5.9,,,,,466,,,93.70%,119,104,119,87.40%,0,104,67,37,38,66
2008-09,John F Kennedy Memorial School,John F Kennedy Memorial School,Public,Biddeford Public Schools,York County,Biddeford,43.4785144,-70.4646345,"64 West Street Biddeford, ME 04005",Open,,,Pre-K,,184,13,"$45,090 ",41,4,,30.80%,11.2,77,41.80%,13.60%,25,,,,,,,,,,,,,,
2008-09,Jonesboro Elementary School,Jonesboro Elementary School,Public,Jonesboro Public Schools,Washington County,Jonesboro,44.6537654,-67.5835703,"57 School Road Jonesboro, ME 04648",Open,,,Pre-K,8,51,6,"$35,515 ",48,0,,0.00%,21.2,26,51.00%,,,,,,,,,,,,,,,,
2008-09,Jonesport Elementary School,Jonesport Elementary School,Public,Jonesport Public Schools,Washington County,Jonesport,44.5539755,-67.6171177,"139 Snare Creek Lane Jonesport, ME 04649",Open,,,Pre-K,8,112,12,"$35,837 ",49,4,,33.30%,16,71,63.40%,,,,,,,,,,,,,,,,
2008-09,Jonesport-Beals High School,Jonesport-Beals High School,Public,Moosabec CSD,Washington County,Jonesport,44.5527922,-67.6185333,"180 Snare Creek Lane Jonesport, ME 04649",Open,,,9,12,87,10,"$37,355 ",44,5,,50.00%,15.7,45,51.70%,,,87,,,72.70%,16,10,16,62.50%,2,8,10,0,5,5
2008-09,Jordan Acres School,Jordan Acres School,Public,Brunswick Public Schools,Cumberland County,Brunswick,43.9156717,-69.9527128,"75 Jordan Avenue Brunswick, ME 04011",Closed,1972,2012,,,457,27,"$51,665 ",48,17,,63.00%,18.3,128,28.00%,12.50%,57,,,,,,,,,,,,,,
2008-09,Jordan-Small Middle School,Jordan-Small Middle School,Public,RSU 14,Cumberland County,Raymond,43.9375,-70.445032,"423 Webb's Mills Road Raymond, ME 04071",Open,,,5,8,232,17,"$46,002 ",45,8,,47.10%,15.8,43,18.50%,19.80%,46,,,,,,,,,,,,,,
2008-09,Katahdin Elementary School,Katahdin Elementary School,Public,RSU 50,Penobscot County,Stacyville,45.9000874,-68.4288026,"805 Station Road Stacyville, ME 04777",Open,,,Pre-K,6,237,22,"$39,865 ",46,1,,4.50%,18.7,160,67.50%,11.00%,26,,,,,,,,,,,,,,
2008-09,Katahdin Middle/High School,Katahdin Middle/High School,Public,RSU 50,Penobscot County,Stacyville,45.9245941,-68.4394588,"800 Station Road Stacyville, ME 04777",Open,,,7,12,211,20,"$38,093 ",44,5,,25.00%,15.6,121,57.30%,14.20%,30,151,,,93.00%,40,24,40,60.00%,8,16,22,2,5,19
2008-09,Kenduskeag Elementary School,Kenduskeag Elementary School,Public,RSU 64/MSAD 64,Penobscot County,Kenduskeag,44.9261887,-68.9332503,"4067 Broadway Kenduskeag, ME 04450",Closed,1964,2017,,,146,13,"$39,944 ",39,2,,15.40%,14.2,74,50.70%,15.10%,22,,,,,,,,,,,,,,
2008-09,Kennebunk Elementary School,Kennebunk Elementary School,Public,RSU 21,York County,Kennebunk,43.4177506,-70.5611203,"177 Alewive Road Kennebunk, ME 04043",Open,,,KG,3,475,29,"$54,573 ",47,15,,51.70%,17.5,41,8.60%,14.90%,71,,,,,,,,,,,,,,
2008-09,Kennebunk High School,Kennebunk High School,Public,RSU 21,York County,Kennebunk,43.3964665,-70.5492446,"89 Fletcher Street Kennebunk, ME 04043",Open,,,9,12,821,63,"$55,545 ",46,25,,39.70%,17.8,84,10.20%,17.50%,144,821,,,96.20%,205,125,205,61.00%,23,102,52,73,61,64
2008-09,Kennebunkport Consolidated Sch,Kennebunkport Consolidated Sch,Public,RSU 21,York County,Kennebunkport,43.3618578,-70.4696501,"25 School Street Kennebunkport, ME 04046",Open,,,KG,5,210,19,"$55,006 ",49,8,,42.10%,19.1,16,7.60%,18.10%,38,,,,,,,,,,,,,,
2008-09,Kermit S Nickerson School,Kermit S Nickerson School,Public,RSU 71,Waldo County,Swanville,44.5214342,-69.00143,"18 Townhouse Road Swanville, ME 04915",Open,,,Pre-K,5,92,8,"$48,796 ",51,2,,25.00%,20.2,63,68.50%,17.40%,16,,,,,,,,,,,,,,
2008-09,King Middle School,King Middle School,Public,Portland Public Schools,Cumberland County,Portland,43.6573335,-70.2746044,"92 Deering AV Portland, ME 04102",Open,,,6,8,493,52,"$58,496 ",47,25,,48.10%,15.8,262,53.10%,15.80%,78,,,,,,,,,,,,,,
2008-09,Kingfield Elementary School,Kingfield Elementary School,Public,RSU 58/MSAD 58,Franklin County,Kingfield,44.9564891,-70.1573787,"102 Salem Road Kingfield, ME 04947",Open,,,Pre-K,8,151,13,"$43,031 ",45,8,,61.50%,14,74,49.00%,17.20%,26,,,,,,,,,,,,,,
2008-09,Kingman Elementary School,Kingman Elementary School,Unorganized Territory,Education in Unorganized Terr,Penobscot County,Kingman,45.5508946,-68.1947404,"25 Park Street Kingman, ME 04451",Open,,,Pre-K,5,21,2,"$36,500 ",47,0,,0.00%,21,20,95.20%,,,,,,,,,,,,,,,,
2008-09,Lafayette School,Lafayette School,Public,Sanford Public Schools,York County,Sanford,43.4443605,-70.7708076,"69 Brook Street Sanford, ME 04073",Open,,,Pre-K,3,105,12,"$40,560 ",43,3,,25.00%,10.4,68,64.80%,20.00%,21,,,,,,,,,,,,,,
2008-09,Lake Region High School,Lake Region High School,Public,RSU 61/MSAD 61,Cumberland County,Naples,43.9978789,-70.6571409,"1877 Roosevelt Trail Naples, ME 04055",Open,,,9,12,603,54,"$45,833 ",45,25,1,46.30%,14,253,42.00%,16.40%,99,603,17,2.8%,76.20%,138,79,138,57.20%,40,39,59,20,20,59
2008-09,Lake Region Middle School,Lake Region Middle School,Public,RSU 61/MSAD 61,Cumberland County,Naples,43.9969698,-70.6527371,"204 Kansas Road Naples, ME 04055",Open,,,6,8,456,33,"$48,269 ",49,17,1,51.50%,20.5,203,44.50%,18.00%,82,,,,,,,,,,,,,,
2008-09,Lamoine Consolidated School,Lamoine Consolidated School,Public,Lamoine Public Schools,Hancock County,Lamoine,44.4782093,-68.3453092,"53 Lamoine Beach Road Lamoine, ME 04605",Open,,,KG,8,114,12,"$40,439 ",49,2,,16.70%,18.4,37,32.50%,14.90%,17,,,,,,,,,,,,,,
2008-09,Laura E Richards School,Laura E Richards School,Public,RSU 11/MSAD 11,Kennebec County,Gardiner,44.219008,-69.781633,"279 Brunswick Avenue Gardiner, ME 04345",Open,,,Pre-K,2,261,18,"$42,120 ",42,4,,22.20%,14.4,126,48.30%,10.30%,27,,,,,,,,,,,,,,
2008-09,Lawrence High School,Lawrence High School,Public,RSU 49/MSAD 49,Somerset County,Fairfield,44.5901921,-69.6052766,"9 School Street Fairfield, ME 04937",Open,,,9,12,806,59,"$45,628 ",46,16,,27.10%,18.4,308,38.20%,15.00%,121,806,21,2.6%,88.00%,184,124,184,67.40%,40,84,98,26,41,83
2008-09,Lawrence Jr High School,Lawrence Jr High School,Public,RSU 49/MSAD 49,Somerset County,Fairfield,44.5922008,-69.6040237,"7 School Street Fairfield, ME 04937",Open,,,7,8,368,27,"$45,578 ",46,5,,18.50%,18,158,42.90%,19.80%,73,,,,,,,,,,,,,,
2008-09,Leavitt Area High School,Leavitt Area High School,Public,RSU 52/MSAD 52,Androscoggin County,Turner,44.2678855,-70.2266966,"21 Matthews Way Turner, ME 04282",Open,,,9,12,698,51,"$39,228 ",42,21,1,41.20%,12,696,99.70%,14.60%,102,698,27,3.9%,82.90%,165,94,164,57.30%,34,60,84,10,24,70
2008-09,Lebanon Elementary Schools,Lebanon Elementary Schools,Public,RSU 60/MSAD 60,York County,Lebanon,43.3362287,-70.9438012,"53 Varney Rd Lebanon, ME 04027",Open,,,KG,5,476,34,"$46,501 ",48,9,,26.50%,17.5,225,47.30%,16.60%,79,,,,,,,,,,,,,,
2008-09,Lee Academy,Lee Academy,Private - 60% Publicly Funded,Lee Academy,Penobscot County,Lee,45.3609398,-68.2867635,"26 Winn Road Lee, ME 04455",Open,,,9,12,186,17,$0 ,41,3,,17.60%,6.4,124,66.70%,21.00%,39,186,,,84.90%,45,15,45,33.30%,3,12,11,4,6,9
2008-09,Lee/Winn School,Lee/Winn School,Public,RSU 30/MSAD 30,Penobscot County,Winn,45.4295951,-68.3172283,"1009 Route 168 Winn, ME 04495",Open,,,Pre-K,4,100,9,"$42,945 ",51,0,,0.00%,22.9,65,65.00%,30.00%,30,,,,,,,,,,,,,,
2008-09,Leeds Central School,Leeds Central School,Public,RSU 52/MSAD 52,Androscoggin County,Leeds,44.295715,-70.118187,"1185 Route 106 Leeds, ME 04263",Open,,,Pre-K,6,161,17,"$41,465 ",41,5,,29.40%,11.8,58,36.00%,19.90%,32,,,,,,,,,,,,,,
2008-09,Legion Memorial School,Legion Memorial School,Public,RSU 17/MSAD 17,Oxford County,West Paris,44.3260399,-70.5706889,"20 Kingsbury Street West Paris, ME 04289",Closed,1753,2011,,,27,3,"$44,126 ",49,3,,100.00%,16.7,16,59.30%,,,,,,,,,,,,,,,,
2008-09,Leonard Middle School,Leonard Middle School,Public,RSU 34,Penobscot County,Old Town,44.9305519,-68.6546373,"156 Oak Street Old Town, ME 04468",Open,,,6,8,317,25,"$42,820 ",43,9,,36.00%,14.4,124,39.10%,19.90%,63,,,,,,,,,,,,,,
2008-09,Leroy H Smith School,Leroy H Smith School,Public,RSU 22,Waldo County,Winterport,44.632843,-68.8506297,"319 South Main Street Winterport, ME 04496",Open,,,Pre-K,4,275,19,"$46,143 ",45,3,,15.80%,16,124,45.10%,29.10%,80,,,,,,,,,,,,,,
2008-09,Lewiston High School,Lewiston High School,Public,Lewiston Public Schools,Androscoggin County,Lewiston,44.0931844,-70.2022217,"156 East Avenue Lewiston, ME 04240",Open,,,9,12,1374,91,"$44,645 ",44,29,4,31.90%,13.1,588,42.80%,14.90%,205,1374,109,7.9%,63.80%,226,138,226,61.10%,47,91,102,36,51,87
2008-09,Lewiston Middle School,Lewiston Middle School,Public,Lewiston Public Schools,Androscoggin County,Lewiston,44.1025869,-70.2022278,"75 Central Avenue Lewiston, ME 04240",Open,,,7,8,684,53,"$44,753 ",44,15,,28.30%,15.8,386,56.40%,18.30%,125,,,,,,,,,,,,,,
2008-09,Libby-Tozier School,Libby-Tozier School,Public,RSU 04,Kennebec County,Litchfield,44.1322495,-69.9652752,"466 Academy Road Litchfield, ME 04350",Open,,,Pre-K,2,142,14,"$52,442 ",46,2,,14.30%,17.6,65,45.80%,14.10%,20,,,,,,,,,,,,,,
2008-09,Liberty School,Liberty School,Private Non-Sectarian,Liberty School,Hancock County,Blue Hill,44.4080355,-68.5761391,"PO Box 824 Blue Hill, ME 04614",Closed,1998,2009,,,,1,,55,0,,0.00%,14,,,,,,,,,,,,,,,,,,
2008-09,Lillian Parks Hussey School,Lillian Parks Hussey School,Public,Augusta Public Schools,Kennebec County,Augusta,44.3207422,-69.7611404,"12 Gedney Street Augusta, ME 04330",Open,,,KG,6,203,16,"$38,966 ",42,3,,18.80%,14.3,85,41.90%,9.90%,20,,,,,,,,,,,,,,
2008-09,Limestone Community School,Limestone Community School,Public,RSU 39,Aroostook County,Limestone,46.9078072,-67.8276627,"93 High Street Limestone, ME 04750",Open,,,Pre-K,12,304,23,"$40,233 ",48,4,,17.40%,17.8,192,63.20%,24.30%,74,108,,,80.00%,20,12,20,60.00%,1,11,12,0,2,10
2008-09,Lincoln Academy,Lincoln Academy,Private - 60% Publicly Funded,Lincoln Academy,Lincoln County,Newcastle,44.0386526,-69.5393627,"81 Academy Hill Road Newcastle, ME 04553",Open,,,9,12,578,43,$0 ,48,19,1,44.20%,5.6,125,21.60%,13.30%,77,578,,,92.40%,134,67,134,50.00%,8,59,39,28,28,39
2008-09,Lincoln Middle School,Lincoln Middle School,Public,Portland Public Schools,Cumberland County,Portland,43.6762192,-70.2957265,"522 Stevens AV Portland, ME 04103",Open,,,6,8,472,41,"$55,822 ",47,24,,58.50%,17,197,41.70%,18.40%,87,,,,,,,,,,,,,,
2008-09,Lincoln School,Lincoln School,Public,Augusta Public Schools,Kennebec County,Augusta,44.3124671,-69.7863834,"30 Lincoln Street Augusta, ME 04330",Open,,,KG,6,291,20,"$44,312 ",45,5,,25.00%,17.2,179,61.50%,17.90%,52,,,,,,,,,,,,,,
2008-09,Lincolnville Central School,Lincolnville Central School,Public,Lincolnville Public Schools,Waldo County,Lincolnville,44.2945568,-69.1104072,"523 Hope Road N/A Lincolnville, ME 04849",Open,,,KG,8,202,17,"$49,572 ",50,6,,35.30%,17.7,62,30.70%,15.30%,31,,,,,,,,,,,,,,
2008-09,Line Elementary,Line Elementary,Public,RSU 57/MSAD 57,York County,West Newfield,43.6529819,-70.8397638,"818 Water Street West Newfield, ME 04095",Open,,,Pre-K,5,380,23,"$48,502 ",42,9,1,39.10%,15.9,161,42.40%,16.60%,63,,,,,,,,,,,,,,
2008-09,Lisbon Community School,Lisbon Community School,Public,Lisbon Public Schools,Androscoggin County,Lisbon,44.0231177,-70.0905072,"33 Mill Street Lisbon, ME 04250",Open,,,Pre-K,5,582,43,"$45,295 ",45,22,,51.20%,16.5,252,43.30%,15.30%,89,,,,,,,,,,,,,,
2008-09,Lisbon High School,Lisbon High School,Public,Lisbon Public Schools,Androscoggin County,Lisbon Falls,44.0028708,-70.0708828,"2 Sugg Drive Lisbon Falls, ME 04252",Open,,,9,12,451,31,"$47,781 ",46,11,,35.50%,17.9,142,31.50%,12.60%,57,451,23,5.1%,78.40%,91,45,91,49.50%,18,27,39,6,13,32
2008-09,Livermore Elementary School,Livermore Elementary School & Spruce Mountain Primary,Public,RSU 73,Androscoggin County,Livermore,44.4403387,-70.2017844,"107 Gibbs Mill Road Livermore, ME 04253",Closed,1966,2017,,,433,27,"$42,944 ",44,10,,37.00%,16.1,266,61.40%,14.30%,62,,,,,,,,,,,,,,
2008-09,Livermore Falls Middle School,Livermore Falls Middle School,Public,RSU 73,Androscoggin County,Livermore Falls,44.4659774,-70.1800517,"1 Highland Avenue Livermore Falls, ME 04254",Closed,1967,2012,,,227,16,"$41,734 ",42,5,,31.30%,13.7,133,58.60%,15.40%,35,,,,,,,,,,,,,,
2008-09,Long Island Elementary School,Long Island Elementary School,Public,Long Island Public Schools,Cumberland County,Long Island,43.6848527,-70.1621667,"33 Fern Avenue Long Island, ME 04050",Open,,,KG,5,13,2,"$55,795 ",49,1,,50.00%,22.5,1,7.70%,,,,,,,,,,,,,,,,
2008-09,Longfellow School-Brunswick,Longfellow School-Brunswick,Public,Brunswick Public Schools,Cumberland County,Brunswick,43.9048609,-69.96284,"21 Longfellow Avenue Brunswick, ME 04011",Closed,1924,2012,,,323,21,"$56,714 ",51,17,,81.00%,23.4,84,26.00%,11.10%,36,,,,,,,,,,,,,,
2008-09,Longfellow School-Portland,Longfellow School-Portland,Public,Portland Public Schools,Cumberland County,Portland,43.6728896,-70.2956204,"432 Stevens AV Portland, ME 04103",Open,,,KG,5,373,24,"$55,502 ",47,6,,25.00%,18.2,80,21.40%,12.90%,48,,,,,,,,,,,,,,
2008-09,Loranger Middle School,Loranger Memorial School,Public,RSU 23,York County,Old Orchard Beach,43.5137548,-70.3931211,"148 Saco Avenue Old Orchard Beach, ME 04064",Open,,,3,8,337,28,"$48,223 ",46,7,,25.00%,19.9,157,46.60%,,,,,,,,,,,,,,,,
2008-09,Lubec Consolidated School,Lubec Consolidated School,Public,RSU 85/MSAD 19,Washington County,Lubec,44.8546456,-66.9894478,"44 South Street Lubec, ME 04652",Open,,,Pre-K,12,161,17,"$33,165 ",46,5,,29.40%,12.9,123,76.40%,23.60%,38,44,,,85.70%,12,7,12,58.30%,2,5,7,0,3,4
2008-09,Lura Libby School,Lura Libby School,Public,RSU 13,Knox County,Thomaston,44.080002,-69.186187,"13 Valley Street Thomaston, ME 04861",Closed,1950,2017,,,147,15,"$46,363 ",44,4,,26.70%,15.9,80,54.40%,28.60%,42,,,,,,,,,,,,,,
2008-09,Lyman Elementary School,Lyman Elementary School,Public,RSU 57/MSAD 57,York County,Lyman,43.4872474,-70.6334686,"39 SchoolHouse Road Lyman, ME 04002",Open,,,Pre-K,5,327,22,"$44,839 ",41,4,,18.20%,15.9,92,28.10%,9.80%,32,,,,,,,,,,,,,,
2008-09,Lyman Moore Middle School,Lyman Moore Middle School,Public,Portland Public Schools,Cumberland County,Portland,43.7064313,-70.2874943,"171 Auburn ST Portland, ME 04103",Open,,,6,8,544,42,"$56,645 ",46,14,,33.30%,14.5,239,43.90%,18.20%,99,,,,,,,,,,,,,,
2008-09,Mabel I Wilson School,Mabel I Wilson School,Public,RSU 51/MSAD 51,Cumberland County,Cumberland,43.7952621,-70.254279,"353 Tuttle Road Cumberland, ME 04021",Open,,,KG,3,491,34,"$52,563 ",43,27,,79.40%,15.7,29,5.90%,9.00%,44,,,,,,,,,,,,,,
2008-09,MacDougal School,MacDougal School,Public,RSU 13,Knox County,Rockland,44.1123065,-69.1150025,"338 Broadway Rockland, ME 04841",Closed,1954,2011,,,124,13,"$46,153 ",43,2,,15.40%,17.3,81,65.30%,20.20%,25,,,,,,,,,,,,,,
2008-09,Machias Memorial High School,Machias Memorial High School,Public,Machias Public Schools,Washington County,Machias,44.7138748,-67.469404,"1 Bulldog Lane Machias, ME 04654",Open,,,9,12,126,14,"$35,810 ",49,4,,28.60%,16,73,57.90%,15.90%,20,126,,,69.20%,18,11,18,61.10%,0,11,11,0,4,7
2008-09,Madawaska Elementary School,Madawaska Elementary School,Public,Madawaska Public Schools,Aroostook County,Madawaska,47.3376538,-68.3396452,"353 Eleventh Avenue Madawaska, ME 04756",Open,,,Pre-K,6,283,20,"$50,694 ",45,9,,45.00%,15,115,40.60%,16.30%,46,,,,,,,,,,,,,,
2008-09,Madawaska Middle/High School,Madawaska Middle/High School,Public,Madawaska Public Schools,Aroostook County,Madawaska,47.353009,-68.3255891,"135 Seventh Avenue Madawaska, ME 04756",Open,,,7,12,372,27,"$51,965 ",47,7,,25.90%,17.1,135,36.30%,13.40%,50,221,,,100.00%,47,34,47,72.30%,2,32,33,1,7,27
2008-09,Madison Area Memorial H S,Madison Area Memorial H S,Public,RSU 59/MSAD 59,Somerset County,Madison,44.8000115,-69.8474277,"486 Main Street Madison, ME 04950",Open,,,9,12,267,21,"$47,008 ",43,4,1,19.00%,15.8,152,56.90%,9.70%,26,267,,,73.50%,50,25,50,50.00%,7,18,22,3,4,21
2008-09,Madison Elementary School,Madison Elementary School,Public,RSU 59/MSAD 59,Somerset County,Madison,44.807178,-69.8827821,"43 Learners Lane Madison, ME 04950",Open,,,Pre-K,4,301,20,"$48,998 ",47,3,,15.00%,18.5,180,59.80%,19.90%,60,,,,,,,,,,,,,,
2008-09,Madison Junior High School,Madison Junior High School,Public,RSU 59/MSAD 59,Somerset County,Madison,44.7977332,-69.8746483,"205 Main Street Madison, ME 04950",Open,,,5,8,265,17,"$45,468 ",42,4,,23.50%,14.9,143,54.00%,16.20%,43,,,,,,,,,,,,,,
2008-09,Maine Central Institute,Maine Central Institute,Private - 60% Publicly Funded,Maine Central Institute,Somerset County,Pittsfield,44.7794834,-69.3866349,"295 Main Street Pittsfield, ME 04967",Open,,,9,12,338,3,$0 ,51,1,,33.30%,5,99,29.30%,14.20%,48,338,,,82.00%,82,46,82,56.10%,10,36,29,17,20,26
2008-09,Manchester Elementary School,Manchester Elementary School,Public,RSU 38,Kennebec County,Manchester,44.3255913,-69.8641117,"17 School St. Manchester, ME 04351",Open,,,Pre-K,5,177,20,"$47,592 ",50,10,,50.00%,19,32,18.10%,10.70%,19,,,,,,,,,,,,,,
2008-09,Manchester School,Manchester School,Public,RSU 14,Cumberland County,Windham,43.8320295,-70.4337643,"709 Roosevelt Trail Windham, ME 04062",Open,,,4,5,410,27,"$47,916 ",46,10,,37.00%,16.3,106,25.90%,13.40%,55,,,,,,,,,,,,,,
2008-09,Manson Park School,Manson Park School,Public,RSU 53/MSAD 53,Somerset County,Pittsfield,44.7802701,-69.3815763,"179 Lancey Street Pittsfield, ME 04967",Open,,,Pre-K,,108,6,"$41,139 ",41,2,,33.30%,15.3,50,46.30%,,,,,,,,,,,,,,,,
2008-09,Mapleton Elementary School,Mapleton Elementary School,Public,RSU 79/MSAD 01,Aroostook County,Mapleton,46.68021,-68.150236,"1642 Main Street Mapleton, ME 04757",Open,,,Pre-K,5,217,15,"$40,404 ",44,2,,13.30%,19.2,87,40.10%,14.30%,31,,,,,,,,,,,,,,
2008-09,Maranacook Community High Sch,Maranacook Community High Sch,Public,RSU 38,Kennebec County,Readfield,44.3965334,-69.953707,"2250 Millard Harrison Drive Readfield, ME 04355",Open,,,9,12,473,42,"$44,503 ",48,21,,50.00%,18,109,23.00%,12.30%,58,473,11,2.3%,95.00%,115,72,115,62.60%,13,59,57,15,26,46
2008-09,Maranacook Community Middle Sch,Maranacook Community Middle Sch,Public,RSU 38,Kennebec County,Readfield,44.396517,-69.9537485,"2100 Millard Harrison Drive Readfield, ME 04355",Open,,,6,8,290,28,"$41,462 ",46,17,,60.70%,16.5,85,29.30%,10.70%,31,,,,,,,,,,,,,,
2008-09,Marcia Buker School,Marcia Buker School,Public,RSU 02,Sagadahoc County,Richmond,44.0848875,-69.8069562,"28 High Street Richmond, ME 04357",Open,,,Pre-K,5,293,21,"$42,233 ",45,6,,28.60%,16.6,94,32.10%,16.00%,47,,,,,,,,,,,,,,
2008-09,Margaret Chase Smith Sch.-Sanford,Margaret Chase Smith Sch.-Sanford,Public,Sanford Public Schools,York County,Sanford,43.4233598,-70.7764441,"248 Twombly Road Sanford, ME 04073",Open,,,KG,3,350,25,"$48,449 ",47,7,,28.00%,21.2,154,44.00%,19.10%,67,,,,,,,,,,,,,,
2008-09,Margaret Chase Smith Sch.-Skowhegan,Margaret Chase Smith Sch.-Skowhegan,Public,RSU 54/MSAD 54,Somerset County,Skowhegan,44.7704325,-69.7162736,"40 Heselton Street Skowhegan, ME 04976",Open,,,4,5,241,15,"$49,381 ",42,2,,13.30%,12.7,121,50.20%,17.80%,43,,,,,,,,,,,,,,
2008-09,Marion C Cook School,Marion C Cook School,Public,RSU 41/MSAD 41,Penobscot County,Lagrange,45.1674399,-68.8427544,"22 Howland Road Lagrange, ME 04453",Closed,1985,2015,,,48,6,"$37,013 ",47,2,,33.30%,18,32,66.70%,,,,,,,,,,,,,,,,
2008-09,Marshwood Great Works School,Marshwood Great Works School,Public,RSU 35/MSAD 35,York County,South Berwick,43.225347,-70.8013053,"49 Academy Street South Berwick, ME 03908",Open,,,4,5,370,21,"$51,099 ",50,8,,38.10%,18.6,58,15.70%,13.80%,51,,,,,,,,,,,,,,
2008-09,Marshwood High School,Marshwood High School,Public,RSU 35/MSAD 35,York County,South Berwick,43.2008658,-70.7974845,"260 Dow Highway South Berwick, ME 03908",Open,,,9,12,789,51,"$47,567 ",44,28,,54.90%,12.7,10,1.30%,9.00%,71,789,13,1.6%,93.80%,183,122,183,66.70%,41,81,73,49,29,93
2008-09,Marshwood Middle School,Marshwood Middle School,Public,RSU 35/MSAD 35,York County,Eliot,43.1528056,-70.7972576,"626 H.L. Dow Highway Eliot, ME 03903",Open,,,6,8,567,37,"$49,164 ",45,17,,45.90%,16.3,74,13.10%,13.90%,79,,,,,,,,,,,,,,
2008-09,Martel School,Martel School,Public,Lewiston Public Schools,Androscoggin County,Lewiston,44.0842398,-70.2020101,"880 Lisbon Street Lewiston, ME 04240",Open,,,KG,6,313,20,"$48,931 ",43,6,,30.00%,16.6,195,62.30%,15.70%,49,,,,,,,,,,,,,,
2008-09,Mary Snow School,Mary Snow School,Public,Bangor Public Schools,Penobscot County,Bangor,44.8171958,-68.7726751,"435 Broadway Bangor, ME 04401",Open,,,4,5,248,17,"$54,936 ",50,8,,47.10%,21.5,86,34.70%,23.80%,59,,,,,,,,,,,,,,
